M,I,D,Gini,M20,C,A,mass
0.00285626129501477,0.110141245057284,0.1525200516413,0.499713011375942,-2.07323845939049,3.91250968054045,0.313159070702168,10.7556
0.000327868852459016,0,0.157847790590009,0.507509811026396,-1.67900193773414,4.28511206177624,0.235021819971757,9.98657
8.84936173978452e-05,0,0.0324122556016938,0.510217560596838,-1.98906083500128,4.10312920230369,0.0871165011475645,10.6226
0.000111392265801199,0.00745630545564473,0.0364543828707753,0.566777350380975,-2.16914364159464,4.40663546593009,0.0599270871354336,11.2353
0.00875486381322957,0.824811463429071,0.13746503673484,0.252308797509678,-1.48078700710573,2.59287794724042,0.0438582106433765,10.5891
0.0364960483303679,0.93762756200535,0.135840741910179,0.169698624328287,-1.27773004713029,2.20143291385541,0.100033227510183,10.0989
9.01875901875902e-05,0,0.0945623124587772,0.578070575841737,-1.71043863763404,4.67006332638779,0.186356071925802,10.1411
0.00171402475549941,0.152833853550524,0.132690366656368,0.462018641156229,-1.90903234829177,3.36533305569212,0.144714094681106,10.843
0.00880503144654088,0.610039223250756,1.92336058772569,0.737944554736045,-0.836953903789675,2.9755721751898,0.225666907481088,11.0145
0.0004903563255966,0,0.0734970702467273,0.496367629427968,-1.90817831681053,3.4236088269689,0.0939072541782915,10.0993
0.00145417853751187,0,0.0671873207651932,0.540446116192478,-1.97498431887014,4.04657564205664,0.134392966920206,10.3922
0.000174542069487137,0.00446296043042641,0.0729157552271627,0.499737384531186,-1.76385017041245,2.97042736535335,0.131505314815169,9.96144
0.00502392344497608,0.0415756358852775,0.040586369655476,0.504573349724187,-2.11017080717339,3.68867820441286,0.131303218366537,9.94639
0.000639269406392694,0.28560224665587,0.0990985934239703,0.50361598800351,-1.72941903900547,2.88117279345708,0.132307000807621,10.3458
0.00026026727856035,0.0298769498037488,0.0187709945202853,0.533725376229276,-1.89185814509672,3.56693355025906,0.0991422618597761,9.8854
0.00271142383363958,0.0494393036935349,0.00519811183453121,0.558510902838783,-2.53404005927052,4.96988767920235,0.128511735482938,10.6244
0,0,0.0709858313093432,0.456542943738809,-1.76289416031916,3.27805455754919,0.10348893402825,10.844
0.000203515417331207,0.00764188839874853,0.0197520297416337,0.515009955878544,-1.77350043946654,3.14004207766862,0.104227865387336,10.2205
0.000598639455782313,0.234824662974291,0.104722425085587,0.443985470483586,-1.56431662271781,2.92682917712424,0.146837505492832,9.95117
0.00056712962962963,0.0254521292585217,0.124475867832016,0.388287880379387,-1.52537298021422,3.03646293304942,0.106314575716692,10.5751
0.0037375415282392,0.0405757493383291,0.0627143996441087,0.514490096139383,-1.60984885605805,3.09315314963569,0.178325678781576,9.881
1.97448959443984e-05,0,0.0449886895461129,0.503656392750141,-2.13864840902411,4.02321222268009,0.0903199429663744,10.5469
0.000549375085839857,0.148538109266453,0.0294451906211162,0.472171253323338,-1.8654711557602,3.20020783424515,0.103214740454071,10.6981
0.00207212014152581,0.465636347064744,0.0415844962345656,0.439385483633176,-1.48650989270212,2.43292001476509,0.0923427316606449,10.3155
0.00145395799676898,0.664815755250901,0.205007876653154,0.490435608174155,-1.19764935122954,2.1039799465484,0.12528287118408,9.97337
0.00378985266947747,0.0618158537686771,0.0395298567830463,0.295290157171933,-1.80088844935207,2.77987097421402,0.0814990604372699,10.3919
0,0,0.0367395975357723,0.59245911090044,-1.89213915099832,4.78378012987092,0.0985181057058493,11.1367
0.0306840595302134,0.710349281082259,0.172183758880824,0.287948189228479,-1.05893190313064,2.40887144759922,0.210218837684705,9.86035
7.1044171713763e-05,0,0.0261845009495527,0.544249675269066,-2.16248491867055,4.37694706258821,0.0543741467286262,11.0594
0,0,0.0653011553127723,0.477191319245979,-1.64211407421421,4.2975082967729,0.0252578204745735,10.2073
0.0149130074565037,0.169914941597697,0.158824929279408,0.307502342223268,-1.4816334082862,2.63307514274439,0.148378529698616,10.0261
0.0420890479030014,0.646806198938342,0.595853052001722,0.498685306049299,-0.943337744206848,2.20951949805952,0.215665571922051,10.3914
0.0390983000739098,0.946869320414576,0.323875832310316,0.434885363172764,-1.01188669489092,2.57382233893725,0.211188928954401,10.3032
0.0430853893182908,0.645648746812288,0.625912505998707,0.499602027773104,-0.944739176245241,2.23120386756068,0.20587556223065,10.3583
0.000390173410404624,0.0129066101308893,0.0347271801947679,0.542838780604078,-2.18416359321252,4.32249789630138,0.109030066615106,10.8171
0.000254971953085161,0,0.023059705712001,0.366502296831797,-1.77713325634958,3.51875207510628,0.033675895660501,10.2507
0.000176803394625177,0,0.0240224408374128,0.523825365525895,-1.99969855566206,3.74627884692382,0.0797416373971465,10.1488
7.2463768115942e-05,0,0.0644256839517917,0.660423614885606,-1.9628919672677,3.93517004429453,0.164488841915127,9.93856
0.00154748949813365,0.0316379698714997,0.0710282680790839,0.56968752333784,-1.99428991852343,4.27474281609724,0.183530321394227,11.2066
0.000187041920481783,0.00734617258503792,0.0414773680817711,0.55778182682733,-2.13190599949406,4.09523952862558,0.0824388518398081,10.9408
0.00420552395571583,0.0638876091566876,0.0811110409125403,0.543796315998256,-1.88899282749504,3.71575905825987,0.119871018718352,10.5054
0.00015460729746444,0,0.090053324185108,0.545321380482593,-1.91438483519835,3.94166198750839,0.152753908363282,10.31
0.00204759616389127,0.252973949567769,0.0264225174004133,0.357765476257795,-1.65293022018955,2.91648535040859,0.0517824090564792,10.6237
0.000596500764156304,0.114634723604798,0.0275132435598577,0.518713603900721,-2.13542567911361,3.8163868532269,0.124929413899581,10.366
0.00664835164835165,0.0371679220575567,0.0614266231339955,0.542397412945803,-2.14414375791952,4.02087913130527,0.230216629462669,9.89789
8.80098766639367e-05,0.0161656927322731,0.0373403082330286,0.563044021326042,-2.23990732549541,4.25403887650338,0.157684360371952,10.6068
0.00974025974025974,0.543169699033522,0.115409800244348,0.408109833126985,-1.21610778158722,2.41725820866952,0.149322142457338,9.84824
0.000130246491485136,0,0.0064154252751176,0.502170898644909,-1.87993319870316,3.60848537165418,0.0909053382852994,10.2323
0.0217415418746534,0.642431243260367,0.216724488126769,0.366649777530541,-0.983568502161301,2.65372038439242,0.183989278075018,9.87989
0.00258323765786452,0,0.116359857301297,0.734741114727869,-1.48786655054937,3.62745021741782,0.296578434746159,10.1951
0.0194994694021931,0.674961724606739,0.309773362471103,0.468829092318295,-1.11003279867802,2.53344229821936,0.16695364685462,10.1033
0.000340136054421769,0,0.055144308828684,0.525885359068115,-1.80836505022229,4.25068297295993,0.0652103396374814,9.95831
0.000424655274674753,0.0111143484552466,0.01822174237205,0.572258418157206,-2.09142055609993,4.17957633774925,0.026480706799331,10.5907
0.000111594688092847,0,0.0109075188510998,0.525110345071933,-1.9985922512593,4.67409562342114,0.0310380338856489,10.4093
0.0105546580506193,0.616096714279679,0.0455890776577924,0.436460185172579,-1.22850604867244,2.26988928947529,0.185190612167794,10.1093
0.00275085281637407,0.0596709754144485,0.161254512796264,0.542661233149172,-1.99780673121581,3.14298104771545,0.313127253464881,10.1427
0.000188536953242836,0,0.063056300210798,0.762465928737931,-1.5252381405789,3.7813743146809,0.29517856753368,11.2148
0,0,0.0501604587599818,0.81377498028686,-1.49793233218406,3.78035016175252,0.188122987918458,11.0009
0,0,0.0896969816629356,0.525467350988288,-1.94922596452645,4.11535344024694,0.177151994993684,10.8359
0.018018018018018,0.564114942146754,0.417593359152243,0.357739449671963,-1.28772071102685,2.88735541755887,0.120619329759849,9.91039
3.48383500557414e-05,0,0.0613220879115403,0.469023559858575,-1.85573646654642,3.90411852010129,0.0534317064929086,10.5046
0.012723835639204,0.254680917569051,0.0776483661138677,0.37465664574773,-1.12811942331027,3.25637760395801,0.196728322910269,10.0843
0.01739273384843,0.374313046712406,0.284074701497618,0.235403918785586,-1.15600389428578,2.23762249127616,0.107053549622526,10.5609
0.000825749915739804,0.278314932276069,0.163269128624212,0.408660396797426,-1.57027991560054,3.45312217027093,0.146073822951859,10.0036
0.000317399860344061,0.0102421251842841,0.0437121985766446,0.567108662775448,-2.0980105939003,3.99751470856626,0.120684515534507,10.8842
0.00168350168350168,0,0.153797895296178,0.500101190268693,-1.41500248747225,3.95937074895472,0.229129771472161,10.0483
0.0145129455474283,0.307894169715757,0.174426196670429,0.284736070997635,-1.05087447483497,2.42112526531435,0.120950080527184,10.1751
0.00579918523843757,0.428493273591369,0.0700692162387585,0.455922815783101,-1.47332557503929,2.59746942297985,0.145391177344858,10.1114
0.000484170320359362,0.0433906336569199,0.0699889181197901,0.538555846363989,-1.88369889920288,3.60105748692355,0.140691734290119,10.4612
0.00138815593235895,0.170981696970014,0.0494381624634399,0.355344207066654,-1.42594649610839,2.78021908522775,0.0827744727953472,10.3262
0.000918382646941224,0.022085442417588,0.0488289997598563,0.546246231538937,-1.74664002028547,3.14173728967493,0.121517884865342,10.3461
0.0942564073095047,0.915663296191209,0.454741544470968,0.353218174282167,-0.908194232860474,2.27785545019658,0.186107883909237,9.96041
0.000325520833333333,0,0.0371780460934916,0.808722031117943,-2.57290097101006,3.73723824054171,0.186850170321705,10.6486
0.0119875684475359,0.796292875269886,0.179414323642407,0.476013037080358,-1.34390809034337,2.596150922083,0.134607399193167,10.3475
0.00556134862704206,0.92769017600674,0.285902982050425,0.453373860225399,-1.32048177063222,2.80431013973817,0.0933932236309306,10.1833
0.000236742424242424,0.0303253045111353,0.0083676945700853,0.515397716081754,-2.1699735723248,3.83078307306963,0.0435456028911614,10.1036
0,0,0.0610011952942135,0.504940311982014,-1.83744058213897,4.3717961780519,0.116634733370314,10.146
0.000846324236218498,0.178534673265207,0.0333469133762117,0.396759333731111,-1.40052071725979,2.56967709145542,0.0920650222249998,10.1835
0.00207639066905922,0.0367464982162412,0.0621703670556024,0.528119228457031,-2.06753450454165,4.29087783291174,0.176317079157174,10.1863
0.00170485542825968,0,0.0704705479087992,0.516921141147604,-1.82397800059096,4.58961836260315,0.128195034477186,10.023
0.000338355531962567,0.777236363765136,0.25804151113933,0.522273095063196,-1.42248666333491,3.00575784030786,0.164056248561783,10.3076
0,0,0.0483813015670879,0.541990519374394,-1.85648466584087,4.24427511282408,0.0974066756187074,10.4069
0.0121477162293489,0.373957757159777,0.29422299623481,0.403198700672084,-1.10775670608543,2.31250800928421,0.167407963634145,10.3198
0.000176763391594547,0,0.000740588246455706,0.456415319645932,-1.84509403992533,3.33147361161855,0.0639485671361019,9.87169
0,0,0.0618217593070409,0.511176480353462,-1.81960390996161,3.88189828987266,0.0837304247025121,10.3848
0.00187432179145704,0.382217441469707,0.13970432504944,0.432668141205378,-1.51251969633708,3.37376393103137,0.164811478818375,10.013
0,0,0.0356389715262092,0.461685528682737,-1.9684985757891,3.90387477446743,0.0815396543868694,11.0355
4.4647590983419e-05,0.0112518486218895,0.0294114567485887,0.5428723227643,-2.17103088040388,4.60710848268125,0.123931646325795,10.2838
0.000108358504110851,0.00395556339247772,0.034777642551134,0.490513143274874,-1.9788836858018,3.25377283053648,0.0975289735433354,10.07
0.000252704730316671,0,0.11328341327899,0.461488801190415,-1.90427704063834,3.95360024692153,0.105717501721602,10.7497
0.000727625515401407,0.0827124741201614,0.108675605178061,0.436339333217166,-1.65903043983297,3.88874204569176,0.224540607652048,10.1654
0.00251724780906209,0.0607961646348437,0.097244277249232,0.533438142421079,-1.98085225625445,4.1562749191442,0.304588799204498,10.6333
0.00032690817512592,0.189820597637696,0.0374706394522005,0.399701252612964,-1.74198575979809,3.24140016262027,0.18368873362345,10.202
0.00837696335078534,0.335558880782913,0.0449225139564549,0.444273398528489,-1.52183623460756,2.94610163585819,0.119504359756632,9.85382
0,0,0.118596364643212,0.483425178588454,-1.76973754363259,4.12613259303525,0.149362218451082,10.2738
0,0,0.0937388734135188,0.532427144785635,-1.61289786428005,3.7927410595179,0.17544914843896,10.0414
0,0,0.0177519807538914,0.489162504843735,-2.09029404030599,4.24271710693021,-0.0104530794061727,10.765
0,0,0.0496345065313012,0.639897031813048,-1.87864454704471,4.36130039979352,0.153266244526215,9.8468
0.0027135569304244,0.234650935087426,0.0576495122931968,0.417076071794118,-1.46328523055599,2.67863275278385,0.10246457377576,10.1926
0.000899550224887556,0.130085464383235,0.0224937511518314,0.301830006368117,-1.6457039397754,2.88370986337412,0.0816338116934445,9.90179
0,0,0.029318920105421,0.479698902240867,-1.90750964700197,3.78085404318515,0.0468916503203324,10.6342
0.00164144315682348,0.186650866884232,0.131561973182411,0.462875305911507,-1.45993896250247,2.81547136258381,0.155052250817402,9.85314
0.000204813108038915,0.0127628202522197,0.0715915249922721,0.547517904496526,-2.08490474812932,4.60524768518413,0.132019403669738,10.5833
0.000153973660999422,0.0135843384813013,0.0225782307817014,0.5559118564232,-1.91148784014261,3.85622547941678,0.101983876018661,9.89026
0,0,0.081639016116891,0.567446537151536,-1.94042603049557,4.43272988601716,0.191605285353079,10.1452
0.000129921686094771,0.0103564922531728,0.0403299855382039,0.544812290740865,-1.91704559486044,3.93126938927152,0.104155916304305,9.90085
0,0,0.0234505985943405,0.463238161205352,-1.95361507718584,3.60317662021314,0.0592222398788008,10.4327
0.0592201859807494,0.80265511660534,0.316637064899101,0.217202446682677,-0.760403803365682,2.13813760870644,0.235403487985402,10.4956
4.96894409937888e-05,0,0.0819655730208952,0.547453740691645,-1.86282558934529,4.2520600407015,0.133677704392326,10.5554
2.00900032144005e-05,0,0.0319877047844315,0.439452850698022,-1.9246164602887,3.51585381063893,0.101842192630999,10.4937
0.0110939907550077,0.389246852826057,0.173134100448144,0.43346102553706,-1.45568850215362,3.01467742160744,0.112026355451901,9.89971
0.00178850883076235,0.260409267707897,0.0232255344925422,0.406589354209636,-1.6301685985994,2.57310608631744,0.0936792192923079,10.1765
0,0,0.0203437579983591,0.46638801066774,-1.79978908138568,3.97147340580814,0.0399459527478287,10.2645
0,0,0.0291432355944339,0.534652431203062,-2.00368656416365,4.53340441457757,0.0433081216374558,10.5817
5.3746645033642e-05,0,0.0299511407696011,0.538333645656952,-2.15665966052446,4.21230407030557,0.0833850141600836,10.46
0.00590788521823005,0.44485450808198,0.342611626994936,0.456826989188057,-1.20507058101286,2.9545334870313,0.128053983073908,9.87596
0.000828188525824424,0.0523735510955699,0.0159369920681817,0.475001331542804,-1.97716949955511,3.48316516662135,0.14423474915298,9.95827
0.00405385115860067,0.93193178463163,0.0525527147603158,0.413677633013758,-1.58227677757204,3.02187995931017,0.148505328165206,10.3664
0.000708661417322835,0.15851139506138,0.0531252025466239,0.433509642671317,-1.71176646849218,3.20159640980288,0.167384711055497,10.4975
5.35719068920258e-05,0.0353876180068583,0.0478754761183345,0.446030800959896,-2.03818925773675,3.70176112727256,0.257481142917083,10.947
0.006875,0.252004232289878,0.11677135930244,0.392842512169408,-1.35611960324767,2.27497089844905,0.0809518716227989,10.0244
0.0188328295745176,0.453811802248828,0.185171043320289,0.501562102322713,-1.2552667525213,3.62531959534078,0.126316972959962,10.5553
0,0,0.0417498689648183,0.762882171114632,-1.79039026893619,3.70677726999138,0.156629823491269,10.2248
0.000433557337957945,0.0232519425816507,0.0177778349080321,0.550604423199172,-2.21457430808707,4.46215205202561,0.102068869242598,10.5399
0.000179839942451218,0,0.134005314892274,0.475004068435614,-1.50280202417026,3.14678898668948,0.155132802193397,10.2144
0.00165016501650165,0.023731049500538,0.11067213308464,0.595364532859756,-1.75083735165023,5.27800426606701,0.170757924536491,10.5497
0,0,0.0194612849410666,0.520481817663917,-1.96964931744258,4.15018522043658,0.0422757491387257,10.925
4.3222683264177e-05,0,0.0496351768445711,0.493383769507819,-1.94116049842173,3.83181228372202,0.0621694847477668,9.97929
0.000194080543425522,0.2795666578272,0.327204607146862,0.436569198373621,-1.28241826628712,2.54153040061366,0.173741854195636,10.1722
0.00145782889426957,0.12075309615022,0.124717322015639,0.453799010658567,-1.49883194644638,2.83168863981079,0.162293681035978,10.2092
0.000259164338986955,0.180606419034153,0.304659368522115,0.483490065513535,-1.24724140345249,2.92343837578808,0.200613750050788,9.83851
0.0439067226070836,0.923330682568023,0.491336266928734,0.212876272524928,-1.25532887592537,2.64157884237292,0.111428065339044,10.0722
0.00908760450745183,0.57184245459033,0.261248460259924,0.325026992027586,-1.50712058200291,2.77044810935337,0.213089722037032,10.6652
0.00014739600393056,0,0.0355237564735419,0.5153714045003,-1.91345061318884,4.2448939670828,0.0306857298430296,10.3146
0.00606607509901238,0.277813520014201,0.129475580906581,0.359975719042015,-1.73377799697147,3.16921353795426,0.165744296546488,10.2527
0.001013468239078,0.125595624855329,0.104556659014812,0.458846576956337,-1.7145310916846,2.92738886519955,0.148722555365687,10.6272
0.0125216788067985,0.8649772051451,0.0859646872320154,0.528333619898938,-1.62820269941743,3.05078397943108,0.240940457273661,9.89917
0.00104956518013966,0.0993536516944746,0.0627547482839363,0.511654622631535,-2.16509292615011,4.16957644909905,0.101728297822918,10.5397
0.0074792243767313,0.090733868650298,0.237016471839408,0.55505635719614,-1.55657277665428,3.72141765924546,0.478654273852908,9.89973
0.00106127069477855,0.100099180953864,0.0883727363378753,0.541653648449606,-1.9660520404267,4.09752185637709,0.121982897012282,10.3186
0.0257879656160458,0.76001761632078,0.0723835173676518,0.456716365780237,-1.39996744437887,3.2405486281716,0.192686266274856,10.2808
0.00222608695652174,0.195220287951837,0.0455125015986527,0.421459718500114,-1.37703611985854,2.48971418637819,0.0675451377594308,10.2066
0.00884700955372333,0.25291247343546,0.137467841471337,0.26303928126401,-1.15237176647747,2.35737640638705,0.122133147740586,10.3511
0,0,0.0250860842857419,0.835461042865874,-2.81590003914111,3.73551615685957,0.140003644459288,10.9723
0,0,0.0357212560640412,0.538442297883003,-1.95546785453356,4.33659586004968,0.084534073169821,10.4353
0.00185271849577208,0.347092700640442,0.195096285222299,0.362288721629629,-1.39178676439156,2.69325692663435,0.101809955968026,10.2928
0.000147268500541683,0.0383981285099329,0.0533553699220346,0.537077079706562,-2.2590814876712,4.23709176210381,0.106320972555291,11.0167
0.000278187089511043,0.330932069124951,0.0352908918098725,0.527042126399757,-1.96614862127002,3.63896616069322,0.134124483729178,10.0879
0,0,0.0572797260492291,0.530255074133352,-1.88113033929109,4.66282806331539,0.104498679785702,10.3054
4.57875457875458e-05,0,0.0808166299056514,0.599177509105763,-1.90102102060035,4.07308184376711,0.178627465343833,10.1168
0.0941176470588235,0.657317210344771,0.491993771176222,0.118720840060146,-0.923388926714948,2.00508129385387,0.0305259705777861,9.88815
0.0040632117650367,0.205965920299972,0.0656758761420179,0.255534920932104,-1.4702527621655,2.47535284994701,0.0818904841093062,10.0878
7.60340632603406e-05,0,0.0699372812095311,0.629804780586313,-1.99865587030306,4.24540008624913,0.198406653914669,10.4583
0.00229293699186992,0.042380042790108,0.0815162863105229,0.564369633244607,-1.96924463431331,3.59558410133437,0.170938749804184,9.99416
0,0,0.0247914697150455,0.584437650800556,-1.80585955296872,5.1950765856155,0.114665601150914,9.86906
1.76074937493397e-05,0,0.0841134713977713,0.444074072267033,-1.85299161744044,3.45480675207871,0.147993893216697,9.9837
2.63630425294461e-05,0,0.0497275821287808,0.404882836195895,-2.04616396680989,3.57816926914409,0.0703196532661114,10.6392
0.0669196710942442,0.761528802907688,0.466735420621331,0.476004961171943,-0.779221496118821,1.88144113658188,0.200211010960893,10.5155
0,0,0.10611641719949,0.567645661966437,-1.83938238394996,3.87899811212512,0.225970940996404,9.95072
0.0319791240278346,0.222231814943374,0.410315550738298,0.264199258009348,-1.26246435070346,2.44289592581535,0.178431268222496,10.7082
0.00121673003802281,0,0.0806860896917992,0.330019555658283,-1.46172984632438,2.81093003178284,0.115837847776105,10.0716
0.001288394145537,0.647994627238695,0.508121993100929,0.439509581025007,-0.921072293231701,2.59215240437374,0.199656464642487,9.86055
0.0166475370636059,0.122154943553685,0.0458941307408788,0.473654077125526,-2.10109661911976,4.17517121036176,0.150350992120755,10.6608
6.20347394540943e-05,0,0.147793815495381,0.377757561316067,-1.40528916640177,2.62572052281711,0.100270389106259,10.0397
0.0160280490859003,0.432353158564494,0.0554777122371927,0.453618000301906,-0.934783003667571,2.45441461103941,0.159964269215114,10.0932
0.00292682926829268,0.180115493487298,0.0436386951381568,0.452833788762569,-1.6480579174815,3.29311956541597,0.112107255751385,10.1875
0,0,0.0766296431154747,0.502653843079893,-1.83028940223294,3.94661850008473,0.129567467868222,10.7348
0.00845738942826321,0.0794410532088678,0.137831829464393,0.570966446632054,-1.78696199227659,3.74881611861219,0.37265174969596,10.3235
0.000363447559709242,0.0975554234614101,0.0389200246002144,0.491887646613248,-2.06802008868541,3.97316798570163,0.156222874084412,10.1919
2.03500203500203e-05,0,0.030820814747578,0.510652531809738,-1.97106639090747,4.34666505480933,0.0628229461759251,10.6235
0.00771373473323334,0.360962714070688,0.49185830237663,0.478570262638135,-1.01786112390869,2.59887612972218,0.31026920719571,10.0365
2.55369136086213e-05,0,0.0316489833734522,0.49606257032207,-1.9570909950396,3.91369972921889,0.0688428223413452,10.5412
9.42218453348409e-05,0.0318468618081552,0.0701565781606808,0.465380914520715,-1.79535379893512,3.61542925108572,0.106929284788987,10.5605
0,0,0.0765390449914097,0.786974932769392,-1.74320601537995,3.71098660177858,0.322966825768082,10.3059
0.00235796919902734,0.103108765730735,0.114267602105739,0.187506599531924,-1.61596947619886,2.42587826353628,0.0820727470354326,9.89597
0.000187008625295779,0.0598251526420632,0.105557238359924,0.507957413580664,-2.02513752209506,3.99366290897822,0.132283639118852,10.2847
4.85625485625486e-05,0,0.125045674052844,0.472903389893017,-1.60085667844881,3.06880066736972,0.177769619378041,9.94132
0,0,0.0655111327356074,0.484540315072526,-1.91430736685137,4.12914562812287,0.115159177136794,10.4866
0,0,0.0357391480143863,0.541429075742975,-1.79194740595625,3.96324370231192,0.0789128485673556,10.0441
0.010545905707196,0.53961335452467,0.0816573495499959,0.225270978371405,-1.37360062863701,2.31605400891646,0.0972157817791818,10.9165
0.00030691060376136,0,0.0436758802753695,0.515388826788957,-2.18622685120259,4.42328405726813,0.0684126360073554,9.9434
0.00176718269603556,0.0829588884211079,0.0439607339628214,0.463914462148277,-1.97142723962653,3.33089357051423,0.177388515613135,10.6183
0,0,0.069302761467225,0.500701610831444,-1.78375069564093,3.79869479033902,0.118878498071774,9.99216
0.000224731726501489,0,0.0686497082618342,0.462839276434554,-1.85931483651884,3.65775937640178,0.149242915829774,10.3765
0.00363990052944008,0.36445530284233,0.0538955249858197,0.422424394620311,-1.71820072780316,3.27890497688734,0.0788541914443036,10.0483
5.50738430087061e-05,0,0.0265371512498892,0.468632327693644,-2.01185316159741,3.74795917579658,0.0576437416250174,10.7561
0.00139496305232997,0.0560897787221226,0.0646319571155993,0.492393325175232,-2.00195632668403,4.06289148336466,0.186105584188518,10.0908
1.38927479855515e-05,0,0.0305173456994485,0.508480892529301,-1.99412226891713,4.04708258412728,0.0503668144085935,9.9779
0.000231160425335183,0,0.0796038123499964,0.416878244401472,-1.47986399837504,2.71859035670466,0.156300215421649,10.0066
0.000200481154771451,0,0.0427391991198398,0.557774895077901,-1.57937989679712,4.22300090366581,0.0371364579644687,10.3101
0.00256,0,0.197237988298947,0.297878510485569,-1.43817766022545,2.75236351742225,0.0454785018065272,9.8807
6.40497975314734e-05,0.0119113854917889,0.0741842816221816,0.517694795560028,-1.92933978824424,3.6593563309588,0.0633209258562368,10.7182
0.000371954621536173,0.0272114783377461,0.0464202713306706,0.541145605710473,-2.13507895690183,4.50609715308843,0.118709382673772,9.8576
0,0,0.0650187088703953,0.482359839629145,-1.82853421658851,4.16493764269511,0.0500943601060504,10.5818
0.00698775698775699,0.400859249861042,0.183700554775364,0.43899757845037,-1.2700843142664,2.77714524838515,0.117786753038298,9.99255
0.00134307510475986,0.220985021614684,0.0800678418063027,0.397726515267626,-1.38346650108482,2.78888052558358,0.0999058838052834,10.2316
0.00731184193422592,0.246250197892709,0.0623518107363164,0.45399249867565,-1.35758828163678,2.8347029518199,0.1288305434488,9.9796
5.3209037022848e-06,0,0.03549406371355,0.524958708917964,-2.00906109053375,4.32085942331812,0.0535809511664722,10.811
0.00997040037389001,0.379503529001434,0.322890481065229,0.448969870270278,-0.894621236925178,2.58133687616873,0.199116810252706,10.303
0.000812309510063239,0.145249115001264,0.0959932104835508,0.410384114352307,-1.47202580502808,2.54124039417773,0.133172627626554,9.91951
0.0258080517153098,0.883053065244017,0.59902253019642,0.505695380119832,-0.941015339314268,1.36150313331517,0.529469630990679,9.98442
6.49316918601631e-06,0,0.0131998340301319,0.486978961909492,-1.88593868084182,3.37557812354581,0.0423063664743835,11.1677
0.0230813069908815,0.367257624299531,0.0823415323639599,0.385617328568229,-1.30123804588185,2.87156583656368,0.157303367398517,9.91048
0.00177555832986545,0.0749623554907869,0.0513471266834438,0.396378556180909,-1.93726696824293,3.43040444592607,0.0919220963694801,10.3727
0,0,0.0503152769701343,0.527179952693726,-1.82646033341727,4.44074018943946,0.0668550486478317,10.7265
0.0052821324490001,0.11645296677918,0.0809064645046775,0.269795624545549,-1.50785902488636,2.71494550113818,0.0855594951605113,9.84075
0.000184774575018477,0,0.0268590264022301,0.495510032805828,-1.75199136910431,4.09182274231277,0.018502743795358,10.0768
0,0,0.0903342124270564,0.468588352432495,-1.63124735286206,3.8570573530306,0.107283849684759,10.4426
1.28327972075833e-05,0,0.0197814155057196,0.540471643193057,-2.29644994979435,4.4537519780708,0.0525000368687572,11.1079
0,0,0.0662633919088224,0.511843449838727,-2.05371937538906,5.1018991346565,0.303571696549091,10.642
0,0,0.152830281380969,0.485809933109813,-1.72572977647118,3.94359652983753,0.107417998055902,9.88728
0.0157347523536635,0.225433386304316,0.150774187839955,0.228655321483576,-1.24241669143846,2.63756047284358,0.137979726312711,10.7911
0.0117562380038388,0.636794336761672,0.0604468005551101,0.364731287677504,-1.00146195419179,1.92183369411301,0.12909703344014,10.0368
0,0,0.0629560648475155,0.484017145918827,-1.82394544133706,4.21894124112153,0.0927080187329064,10.8508
5.95929799469622e-06,0,0.0224248330236937,0.535725885912237,-2.09118356984442,4.26264069432526,0.0638017426209367,10.706
0.0149029982363316,0.9927279481956,0.202434054411692,0.47157641517817,-1.34628786123879,2.76175706275941,0.103311400144304,9.84465
0.000468937575030012,0.111189299055918,0.0968770928557843,0.514761462202351,-1.84423368348915,3.62252213661788,0.156088967012822,10.9038
0.000185138519611826,0.0130477671710042,0.0500817043577973,0.49986529365273,-1.84557346456238,3.18647853015965,0.115494865891907,10.018
0.000112781954887218,0.00944305432387679,0.0560657330019667,0.521752606431091,-1.77368006558808,3.55294403499151,0.182930493251599,9.94238
0.000105386416861827,0,0.0323799029486862,0.500554251184848,-1.91747576354571,3.74737687530992,0.0317053557274799,10.7787
3.36253131357286e-05,0,0.0276439925451838,0.518960978906871,-2.03827870004784,4.5144498028395,0.0411856838458203,10.2434
0.00258277803605558,0.026658855423086,0.14331988000525,0.522359616351268,-1.64811659595876,3.7596953474056,0.0588844625123949,9.87293
7.68237969393399e-06,0,0.016385152274202,0.528112925958545,-2.09904089923708,4.44596590564897,0.0426580125098799,10.7734
0.000436943579660276,0.263897813166775,0.0736853811259636,0.455032023524882,-1.58111835974275,2.79958691727284,0.117403082888077,10.2881
0,0,0.0818100597402962,0.474197966039131,-1.72462103986284,3.81932567902133,0.147987210048777,10.654
0.0773465825164496,0.348771323428015,0.1697356723825,0.231404932188646,-0.947492318624387,2.27050822006392,0.258519680496245,10.4832
0,0,0.107218290021348,0.51752876604103,-1.80296372288115,3.75007039827721,0.250077612940581,10.2005
0.00837988826815642,0.560237482971319,0.0300248725054203,0.369128116783445,-1.2535411271826,2.18935732273966,0.0954451979940186,9.87487
0.00115942028985507,0.712076822779461,0.298911889175805,0.437350994545358,-0.943196399049029,2.35198285864045,0.145729072637533,10.122
0.000213070343652026,0.0226870624750578,0.0581562158417599,0.505977381143171,-1.7622931469188,3.2757622897629,0.180816595726567,10.2843
